,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL1081649,-7.37476292281,21.6115926613,1,3,0,2,1,3,1,2,3,3,0,1,1,4,2,3,3,4,3,2,3,4,1,2
CHEMBL1082209,-6.13409036458,22.7882663791,1,3,0,2,1,3,1,2,3,3,0,1,1,3,2,3,3,4,3,2,3,4,1,2
CHEMBL1082210,-7.67555364686,22.3236746104,1,3,0,2,1,3,1,2,3,3,0,1,1,3,2,3,3,4,3,2,3,4,1,2
CHEMBL1082211,-6.88104702802,22.5498522972,1,3,0,2,1,3,1,2,3,3,0,1,1,4,2,3,3,4,3,2,3,4,1,2
CHEMBL1082452,-9.85621528642,-7.98159407576,4,1,4,4,3,4,3,3,1,1,2,3,3,0,2,3,2,0,2,1,3,3,3,4
CHEMBL1082467,-10.1535472413,-21.568431735,4,1,4,4,4,4,4,4,1,4,2,0,4,4,4,3,3,4,4,1,3,3,0,0
CHEMBL1082473,26.3234297674,-20.4776372035,4,1,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1082474,26.624318923,-20.9094264742,0,4,0,1,4,4,3,2,2,1,2,2,2,0,0,2,3,1,3,3,1,0,1,3
CHEMBL1082773,-10.2654367317,-21.2620962032,4,4,4,4,4,4,4,4,1,4,2,0,4,4,4,3,3,4,4,1,3,3,0,0
CHEMBL1082795,26.6461020942,-20.8262818354,0,4,0,1,4,4,3,2,2,1,2,2,2,0,0,2,3,1,3,3,1,0,1,3
CHEMBL1082822,26.2953774042,-17.1318417967,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1083415,-9.28602004125,-18.648331796,4,4,4,4,4,4,4,4,1,4,2,0,4,3,2,3,3,0,4,1,3,3,4,0
CHEMBL1083416,-9.70494567062,-20.9784658607,4,1,4,4,4,4,4,4,1,4,2,0,4,4,4,3,3,4,4,1,3,3,0,0
CHEMBL1083449,28.2760099206,-19.5896778054,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1083725,26.8740086901,-20.385162788,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1083750,26.1908984564,-19.5881014893,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1083751,26.5391491105,-17.6834639877,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1084132,4.80385357894,0.967915730028,3,3,3,0,3,0,2,3,1,4,4,4,0,2,4,4,0,3,0,4,0,4,4,4
CHEMBL1084617,26.6631092515,-20.2669900299,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1084618,28.5272388719,-18.5241441867,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1084721,-10.0574917598,-21.0781355862,4,4,4,4,4,4,4,4,1,4,2,0,4,4,4,3,3,4,4,1,3,3,0,0
CHEMBL1084865,28.6919905662,-18.9194528386,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1084895,28.4183526506,-20.1067728129,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1084976,-10.612489693,-21.7812994099,4,4,4,4,4,4,4,4,1,4,2,0,4,4,4,3,3,4,4,1,3,3,0,0
CHEMBL1085155,28.7872226995,-17.7268114557,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1085615,26.7270195652,-19.2650368495,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1085627,26.7929982712,-16.4932941562,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1085628,26.9039162399,-18.032088613,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1085672,-1.3881846976,2.66407514641,1,3,1,2,3,1,4,4,4,4,4,4,1,1,1,0,0,3,0,4,0,2,4,4
CHEMBL1085854,26.958653645,-20.3094479081,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1086075,26.8227232592,-18.054769003,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1086316,27.697094203,-20.6336479225,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1086317,28.8778991395,-19.9053021331,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1086507,-10.231306569,-20.6039641318,4,1,4,4,4,4,4,4,1,4,2,0,4,4,4,3,3,4,4,1,3,3,0,0
CHEMBL1086555,27.9750146429,-19.7460989854,0,3,0,1,3,2,3,2,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1091105,-24.7890713991,-11.7310632029,2,4,2,3,4,3,4,4,4,4,3,4,1,3,4,0,3,4,4,4,4,4,2,3
CHEMBL1091106,-21.158214785,-12.3796854971,2,3,2,3,4,3,4,4,4,4,3,4,1,3,4,0,3,4,4,4,4,4,2,3
CHEMBL10961,-25.7966260889,-2.25704802681,4,4,4,4,0,3,0,0,2,2,0,0,0,4,3,1,4,3,1,0,4,3,0,0
CHEMBL1098230,9.93239943412,-4.42281216397,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4
CHEMBL11,-0.101816375943,20.3033883035,3,0,3,4,0,2,0,0,2,2,0,0,0,2,3,1,1,2,1,0,0,2,2,0
CHEMBL110365,12.6758518197,24.2476025013,0,0,1,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,2,0,2,1,2
CHEMBL1108,13.1446641137,-5.82325174654,0,3,1,2,2,0,2,3,1,1,3,3,3,1,2,3,2,0,3,4,2,4,3,4
CHEMBL1112,1.31329865028,-10.7666612775,0,0,0,2,1,0,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1113,-30.0229242771,26.94045208,1,0,2,3,3,1,3,3,3,4,4,3,4,2,4,4,1,2,3,4,3,4,4,4
CHEMBL1123,-11.6052534521,16.4692602459,4,0,4,3,2,2,4,0,3,4,4,0,4,3,4,1,4,4,4,0,4,4,4,0
CHEMBL114012,-17.2453623438,-28.5052143812,4,1,4,4,3,0,3,3,0,0,3,3,4,2,2,3,3,0,2,3,2,4,3,4
CHEMBL1162962,-7.85773610946,-21.9724151386,4,1,4,4,4,4,4,4,1,4,2,0,4,4,4,3,3,4,4,1,3,3,0,0
CHEMBL116448,-13.0567930411,-29.2323684903,4,1,4,4,3,0,3,3,0,0,3,3,4,2,2,3,3,0,2,3,2,4,3,4
CHEMBL1172,-2.75751645178,8.16326407313,3,3,3,0,0,3,0,3,3,4,4,0,4,3,4,4,1,2,3,2,4,4,4,2
CHEMBL1172812,-19.8981338349,22.1380997733,3,4,4,4,4,4,4,4,3,3,3,3,3,0,2,4,4,4,4,4,4,4,1,2
CHEMBL1173408,-19.0359716377,22.1910219057,3,4,4,4,4,4,4,4,3,3,3,3,3,0,2,4,4,4,4,4,4,4,1,2
CHEMBL1173820,-19.0640285243,21.9379445662,3,4,4,4,4,4,4,4,3,3,3,3,3,0,2,4,4,4,4,4,4,4,1,2
CHEMBL1181770,28.9360913818,-5.78930283394,4,0,4,4,4,1,4,4,3,4,4,4,1,0,1,3,4,4,4,4,3,4,4,4
CHEMBL1193274,-19.2121033393,4.36617235132,2,0,2,3,0,2,0,4,2,2,3,3,0,2,3,1,1,3,1,2,4,3,0,2
CHEMBL119443,25.4246547583,1.49823676644,2,0,2,0,4,1,4,0,3,4,3,0,3,0,2,3,4,4,1,0,3,0,2,0
CHEMBL1201203,20.0362844594,21.0787112122,2,0,4,4,2,4,2,3,2,4,4,4,0,2,3,1,4,4,4,4,4,4,4,4
CHEMBL1201216,-20.0307931536,33.9703495496,3,3,3,0,1,1,1,1,0,4,1,4,0,2,3,4,0,0,0,4,0,4,3,4
CHEMBL1201353,-0.833745099794,20.2756133691,3,0,4,4,0,2,0,0,2,4,4,0,0,2,3,1,4,4,4,0,4,4,4,0
CHEMBL1201356,25.6550789924,1.43913248771,2,0,2,0,4,1,4,0,3,4,3,0,3,0,2,3,4,4,1,0,3,0,2,0
CHEMBL1201756,38.1694488952,25.1398013845,4,4,4,3,3,0,4,4,2,4,4,0,0,2,3,1,1,4,4,0,4,4,4,2
CHEMBL1209157,-35.8375173335,18.8787943452,0,3,0,1,3,0,4,3,2,4,3,4,0,1,3,4,3,4,4,4,1,4,4,4
CHEMBL1209158,-39.549318753,26.1180915877,0,3,0,1,4,2,4,4,2,4,3,4,0,1,3,4,3,4,4,4,1,4,4,4
CHEMBL1214655,-11.4338879299,-14.5780011447,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214656,-10.5861177407,-13.5457485093,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214657,-12.1125450351,-14.5613825509,0,3,1,1,1,3,1,1,1,1,2,4,3,0,2,3,2,0,2,1,3,1,1,3
CHEMBL1214658,-11.6361294716,-14.1488384695,0,3,1,1,1,3,1,1,1,1,2,4,3,0,2,3,2,0,2,1,3,1,1,3
CHEMBL1214659,-11.5236575849,-14.8798945938,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214729,-11.3875778187,-14.2466877501,0,3,1,1,4,1,4,4,1,1,2,4,3,0,2,3,2,4,2,4,2,1,2,3
CHEMBL1214730,-10.3904157137,-14.4007316803,0,3,1,1,1,3,1,1,1,1,2,4,3,0,2,3,2,0,2,4,3,1,1,3
CHEMBL1214731,-8.1870925067,-13.3519571199,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214732,-8.71445774793,-13.7226915291,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214733,-8.36051696977,-13.9504956604,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214806,-9.0440545406,-14.1552126982,0,3,1,1,1,3,1,1,1,1,2,4,3,1,2,3,2,0,2,1,3,1,1,3
CHEMBL1214807,-9.66010997055,-13.6584011755,0,3,1,1,1,3,1,1,1,1,2,4,3,3,2,3,2,0,2,1,3,1,1,3
CHEMBL1214808,-11.0978875945,-13.5065248577,0,3,1,1,1,3,1,1,1,1,2,4,3,1,2,3,2,0,2,1,3,4,1,3
CHEMBL1214809,-9.7138731177,-13.0955147988,0,3,1,1,1,3,1,1,1,1,2,4,3,3,2,3,2,0,2,4,3,1,1,3
CHEMBL1214810,-7.96089632928,-13.9136299276,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214878,-7.75549773972,-12.7315478046,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214879,-5.90449298483,-13.6782744557,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214880,-7.37200809908,-13.8392756003,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214881,-5.98934872578,-14.5766324903,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214882,-6.88873803669,-14.3932061265,0,3,1,1,1,3,1,1,1,1,2,4,3,1,2,3,2,0,2,1,3,1,1,3
CHEMBL1214946,-5.96706321832,-16.280519008,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214947,-7.71109121127,-12.5553140596,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1214948,-6.25822756779,-12.6935490811,0,3,1,1,1,3,1,1,1,1,2,4,3,0,2,3,2,0,2,1,3,1,1,3
CHEMBL1214949,-7.296668683,-14.9256917536,0,3,1,1,1,3,1,1,1,1,2,4,3,1,2,3,2,0,2,1,3,1,1,3
CHEMBL1214950,-7.42294753821,-14.7257776057,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1215019,-5.96916941047,-14.3501693937,0,3,1,1,1,3,1,1,1,4,2,4,3,2,2,3,2,0,2,4,3,1,1,3
CHEMBL1215661,-18.171512817,-14.2636029477,0,3,1,1,1,3,1,1,1,1,2,0,4,0,2,3,2,0,2,1,3,1,2,1
CHEMBL1215725,32.0998290149,-8.96039890822,0,3,0,1,1,2,1,1,2,1,2,2,2,3,0,2,3,1,3,3,1,0,1,3
CHEMBL1215726,-13.1557836537,-13.1945977093,0,3,1,1,1,3,1,1,1,4,2,4,3,3,2,3,2,1,2,4,3,4,2,4
CHEMBL1215727,-10.8926655213,-11.8165165685,0,3,1,1,1,3,1,1,1,1,2,4,3,2,2,3,2,0,2,1,3,1,1,3
CHEMBL1215728,-11.3208057804,-12.6085565735,0,3,1,1,1,3,1,1,1,1,2,4,3,0,2,3,2,0,2,1,3,1,1,3
CHEMBL1221,6.97340854973,-5.08540165937,3,3,3,4,4,4,4,4,3,0,4,4,4,1,4,1,4,4,4,4,4,4,4,1
CHEMBL1222552,20.0922247795,-22.1490391766,3,3,2,0,0,1,2,3,2,2,4,3,3,3,1,3,1,3,3,4,4,4,3,3
CHEMBL1222553,19.8525123196,-22.6599750562,2,3,2,0,2,2,2,3,2,2,4,3,3,0,1,3,1,3,3,4,4,4,3,3
CHEMBL1222554,19.7143382919,-22.981597038,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222623,18.5577723704,-22.436904398,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222624,20.271406704,-22.7280888585,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222625,20.134951105,-22.0217776986,2,3,2,0,2,1,2,3,2,2,4,3,3,0,1,3,1,3,3,4,4,4,3,3
CHEMBL1222626,20.2687772134,-22.2646495868,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222692,19.7435296616,-21.3689036946,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222693,18.2582803945,-22.6699519144,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222694,17.8027877154,-22.5452710369,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222695,18.3743185411,-22.7301165569,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222762,18.4515848902,-23.0430113358,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222763,18.3312328475,-22.5803953303,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1222764,18.4600793059,-23.1868765047,2,3,2,0,2,2,2,3,2,2,4,3,3,1,1,3,1,3,3,4,4,4,3,3
CHEMBL1224031,10.3025800122,-30.9955557497,3,4,3,4,4,3,4,2,4,3,3,0,1,3,1,0,1,2,3,0,4,3,3,1
CHEMBL1224032,11.8856996932,-31.0990138857,3,4,3,0,4,3,4,0,4,3,3,0,1,2,1,1,1,2,3,0,4,3,3,0
CHEMBL1224033,11.0319600145,-30.5301717358,3,3,3,0,4,3,4,0,4,3,3,0,1,2,1,1,1,2,3,0,4,3,3,0
CHEMBL1224034,10.0104556855,-31.0277201125,3,4,3,4,4,3,4,2,4,3,3,0,1,3,1,0,1,2,3,0,4,3,3,1
CHEMBL1224035,10.1770341968,-31.5237338347,3,3,3,0,4,3,4,0,4,3,3,0,1,2,1,1,1,2,3,0,4,3,3,0
CHEMBL1224036,8.95772805373,-28.9446303723,3,4,3,4,4,3,4,2,4,3,3,0,1,2,0,0,1,2,3,0,4,3,3,1
CHEMBL1224101,8.91662561809,-28.5223957377,3,4,3,0,4,3,4,0,4,3,3,0,1,2,0,1,1,2,3,0,4,3,3,0
CHEMBL1224102,7.35792958142,-28.5449139908,3,4,3,0,4,3,4,0,4,3,3,0,1,2,0,1,1,2,3,0,4,3,3,0
CHEMBL1224103,7.78864835751,-28.4994171928,3,4,3,4,4,3,4,2,4,3,3,0,1,2,0,0,1,2,3,0,4,3,3,1
CHEMBL1224104,8.33607212689,-28.3364759207,3,4,3,0,4,3,4,0,4,3,3,0,1,2,0,1,1,2,3,0,4,3,3,0
CHEMBL1224105,9.90155896667,-28.6012355029,3,4,3,0,4,3,4,0,4,3,3,0,1,2,0,1,1,2,3,0,4,3,3,0
CHEMBL1224106,7.35181677297,-28.9538655127,3,4,3,4,4,3,4,2,4,3,3,0,1,2,0,0,1,2,3,0,4,3,3,1
CHEMBL12264,-14.2296472065,-28.8966106283,4,1,4,4,3,0,3,3,0,0,3,3,4,2,2,3,3,0,2,3,2,4,3,4
CHEMBL122761,-2.12789987752,-4.6499340597,2,0,2,3,2,0,2,3,1,0,4,3,3,2,2,0,2,0,2,2,3,1,4,4
CHEMBL12314,19.4740772823,13.7156641371,4,3,3,0,3,0,3,0,2,4,0,0,4,0,4,3,4,4,1,0,3,0,1,0
CHEMBL12420,-26.4808712499,15.180264371,3,0,3,0,0,3,0,0,3,3,0,0,0,2,3,1,4,3,1,0,4,3,0,0
CHEMBL1242923,-38.1656503072,29.0503800728,0,0,0,1,2,1,2,2,2,4,4,4,1,2,0,0,2,4,2,2,0,4,4,4
CHEMBL1242950,15.1588828272,-5.17663207984,2,0,4,3,2,0,2,3,1,1,3,3,1,2,1,0,2,1,2,4,2,4,3,4
CHEMBL1257144,-22.3698346633,-19.1244338591,0,3,0,2,1,1,1,1,0,0,1,1,2,3,0,2,0,0,0,1,0,2,2,1
CHEMBL1257145,-21.1509300466,-18.7760740137,0,3,0,2,1,1,1,1,0,0,1,1,2,3,0,2,0,0,0,1,0,2,2,1
CHEMBL1257146,-20.2383568408,-18.0326059021,0,3,0,2,1,1,1,1,0,0,1,1,2,3,0,2,0,0,0,1,0,2,2,1
CHEMBL1257147,-20.1835002919,-18.0660565087,0,3,0,2,1,1,1,1,0,0,1,1,2,3,0,2,0,0,0,1,0,2,2,1
CHEMBL1257261,-21.5211264761,-18.848911529,0,3,0,2,1,1,1,1,0,0,1,1,2,3,0,2,0,0,0,1,0,2,2,1
CHEMBL1257262,-24.056770748,-15.3382794475,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,1,0,2,2,1
CHEMBL1257263,-23.4435483868,-20.8153184563,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257264,-23.270155156,-20.7676665639,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257382,-23.5443666507,-17.4153784469,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,1,0,2,2,1
CHEMBL1257383,-24.8929235898,-16.9080118759,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,1,0,2,2,1
CHEMBL1257384,-23.1085769046,-21.3102193439,0,3,0,2,1,1,1,1,0,0,1,1,2,3,0,2,0,0,0,1,0,2,2,1
CHEMBL1257385,-23.1424206737,-21.323675813,0,3,0,2,1,1,1,1,0,0,1,1,2,3,0,2,0,0,0,1,0,2,2,1
CHEMBL1257492,-24.9898316709,-18.0864076192,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,1,0,2,2,1
CHEMBL1257493,-24.2290650999,-17.6274100937,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,1,0,2,2,1
CHEMBL1257494,-18.4259136525,-21.653611248,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257495,-18.4171214984,-21.7915746912,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257613,-23.0739553563,-17.7687066519,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257614,-23.6091150432,-15.9598072302,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257615,-19.120151847,-21.3677401976,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257616,-19.058855445,-21.5040966555,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
CHEMBL1257734,-24.0904374383,-16.1698150792,0,3,0,2,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,0,2,2,1
